date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:02	24096/24096	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:35:00%20GMT	https://jasurveying.com.au/wp-content/et-cache/260/et-divi-dynamic-tb-195-260-late.css?ver=1752017699	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/260/et-divi-dynamic-tb-195-260-lated7b0.css	(from https://jasurveying.com.au/what-to-expect/)
15:14:02	159738/159738	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:38:52%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/boundary-disputes.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/boundary-disputes.jpg	(from https://jasurveying.com.au/services/boundary-dispute/)
15:14:02	19884/19884	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:34:59%20GMT	https://jasurveying.com.au/wp-content/et-cache/260/et-divi-dynamic-tb-195-260.css?ver=1752017699	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/260/et-divi-dynamic-tb-195-260d7b0.css	(from https://jasurveying.com.au/what-to-expect/)
15:14:03	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:14:01%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/260	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/260	(from https://jasurveying.com.au/what-to-expect/)
15:14:04	2551/2551	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:14:02%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fwhat-to-expect%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed4131.json	(from https://jasurveying.com.au/what-to-expect/)
15:14:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:14:02%20GMT	https://jasurveying.com.au/?p=260	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/index8e1b.html	(from https://jasurveying.com.au/what-to-expect/)
15:14:05	2760/2760	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:14:03%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fwhat-to-expect%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed8da0	(from https://jasurveying.com.au/what-to-expect/)
15:14:06	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:35:00%20GMT	https://jasurveying.com.au/wp-content/et-cache/260/et-core-unified-260.min.css?ver=1752017700	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/260/et-core-unified-260.minc49b.css	(from https://jasurveying.com.au/what-to-expect/)
15:14:06	17519/17519	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:35:00%20GMT	https://jasurveying.com.au/wp-content/et-cache/260/et-core-unified-tb-195-deferred-260.min.css?ver=1752017700	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/260/et-core-unified-tb-195-deferred-260.minc49b.css	(from https://jasurveying.com.au/what-to-expect/)
15:14:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:14:05%20GMT	https://jasurveying.com.au/about	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/about	(from https://jasurveying.com.au/what-to-expect/)
15:14:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:14:07%20GMT	https://jasurveying.com.au/faq	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/faq	(from https://jasurveying.com.au/what-to-expect/)
15:14:09	103787/103787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2004:29:23%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/professional-surveying-cooma.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/professional-surveying-cooma.jpg	(from https://jasurveying.com.au/what-to-expect/)
15:14:10	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:14:08%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/262	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/262	(from https://jasurveying.com.au/faq/)
15:14:11	2500/2500	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:14:09%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Ffaq%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embede9b8.json	(from https://jasurveying.com.au/faq/)
15:14:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:14:09%20GMT	https://jasurveying.com.au/?p=262	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/index7d69.html	(from https://jasurveying.com.au/faq/)
15:14:14	2709/2709	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:14:12%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed07c2	(from https://jasurveying.com.au/faq/)
15:14:15	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:50:00%20GMT	https://jasurveying.com.au/wp-content/et-cache/262/et-core-unified-262.min.css?ver=1752018600	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/262/et-core-unified-262.minc7e2.css	(from https://jasurveying.com.au/faq/)
15:14:16	181730/181730	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202022%2004:22:34%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/12/FAQs-scaled-e1671423358511.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/12/FAQs-scaled-e1671423358511.jpg	(from https://jasurveying.com.au/faq/)
15:14:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:14:16%20GMT	https://jasurveying.com.au/contact	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/contact.97.delayed	(from https://jasurveying.com.au/faq/)
15:14:18	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:14:16%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/576	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/576	(from https://jasurveying.com.au/careers/)
15:14:20	4484/4484	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:14:18%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fcareers%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embedc7f5.json	(from https://jasurveying.com.au/careers/)
15:14:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:14:18%20GMT	https://jasurveying.com.au/?p=576	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/indexaa4f.html	(from https://jasurveying.com.au/careers/)
15:14:22	4736/4736	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:14:20%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fcareers%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed9394	(from https://jasurveying.com.au/careers/)
15:14:23	0/-1	---M--	301	error ('')			https://jasurveying.com.au/contact	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/contact.9d.delayed	(from https://jasurveying.com.au/careers/)
15:14:23	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:31:05%20GMT	https://jasurveying.com.au/wp-content/et-cache/576/et-core-unified-576.min.css?ver=1752017465	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/576/et-core-unified-576.minfe94.css	(from https://jasurveying.com.au/careers/)
15:14:24	132218/132218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202022%2004:25:35%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/12/Careers-page-scaled-e1671423621111.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/12/Careers-page-scaled-e1671423621111.jpg	(from https://jasurveying.com.au/careers/)
15:14:27	128400/128400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2004:25:24%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/09/work-as-a-surveyor.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/09/work-as-a-surveyor.jpg	(from https://jasurveying.com.au/careers/)
15:14:27	62133/62133	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2004:21:58%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/09/building-surveyor-job.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/09/building-surveyor-job.jpg	(from https://jasurveying.com.au/careers/)
15:14:28	0/-1	---M--	301	error ('')			https://jasurveying.com.au/contact	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/contact.a3.delayed	(from https://jasurveying.com.au/careers/)
15:14:29	26616/26616	---M--	200	added ('OK')	application/pdf	date:Wed,%2008%20Sep%202021%2004:29:46%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/09/Jack-Atkinson-Surveying-Culture-Statement.pdf	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/09/Jack-Atkinson-Surveying-Culture-Statement.pdf	(from https://jasurveying.com.au/careers/)
15:14:29	72565/72565	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2005:50:31%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/09/work-as-a-surveyor-cooma.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/09/work-as-a-surveyor-cooma.jpg	(from https://jasurveying.com.au/careers/)
15:14:30	764064/764064	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202025%2023:14:41%20GMT	https://jasurveying.com.au/wp-content/uploads/2025/01/20241229_JAS-136-scaled.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2025/01/20241229_JAS-136-scaled.jpg	(from https://jasurveying.com.au/careers/)
15:14:32	304478/304478	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2004:32:54%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/snowy-mountains-surveyor.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/snowy-mountains-surveyor.jpg	(from https://jasurveying.com.au/wp-content/et-cache/258/et-core-unified-tb-195-deferred-258.min.css?ver=1752017629)
15:14:32	121743/121743	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20May%202021%2003:14:09%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/jack-atkinson-registered-surveyor.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/jack-atkinson-registered-surveyor.jpg	(from https://jasurveying.com.au/wp-content/et-cache/270/et-core-unified-tb-195-deferred-270.min.css?ver=1752017515)
15:14:36	498894/498894	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202022%2005:12:21%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/12/What-to-expect-actual.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/12/What-to-expect-actual.jpg	(from https://jasurveying.com.au/wp-content/et-cache/260/et-core-unified-tb-195-deferred-260.min.css?ver=1752017700)
